MARCA;MODELO;ANO
Fiat;Siena EL 1.4 mpi Fire Flex 8V 4p;ERRO
GM - Chevrolet;Cheynne 4.3 V6;ERRO
GM - Chevrolet;Astra GL 1.8 MPFI 3p;ERRO
Fiat;Palio Weekend ELX 1.3 mpi  Fire 16V;ERRO
Fiat;Palio SPORT.INTERLAGOS 1.6 Flex 16V;ERRO
Fiat;Palio Weekend ELX 1.5 mpi 4p;ERRO
GM - Chevrolet;Astra Eleg. 2.0 MPFI FlexPower 8V 5p Aut;ERRO
Fiat;Palio EX 1.3 mpi Fire 8V 67cv 4p;ERRO
Fiat;Palio Week.Adv. ITAL. Dual. 1.8 Flex 16V;ERRO
Fiat;Palio Week.Adv.LOCK.Dualogic 1.8 Flex;ERRO
Fiat;Punto ESSENCE 1.8 Flex 16V 5p;ERRO
Fiat;Punto ESSENCE 1.6 Flex 16V 5p;ERRO
Fiat;Punto ESSENCE Dualogic 1.6 Flex 16V 5p;ERRO
GM - Chevrolet;COBALT LTZ 1.8 8V Econo.Flex 4p Aut.;ERRO
GM - Chevrolet;COBALT LTZ 1.8 8V Econo.Flex 4p Mec.;ERRO
GM - Chevrolet;COBALT LS 1.4 8V FlexPower 4p;ERRO
GM - Chevrolet;COBALT LTZ 1.4 8V FlexPower/EconoFlex 4p;ERRO
GM - Chevrolet;Corsa Hat. Prem. 1.0/1.0 FlexPower 8V 5p;ERRO
Lexus;RX-350 F-Sport 3.5 24V Aut.;ERRO
Lexus;RX-350 3.5 24V  Aut.;ERRO
Lexus;UX-250h F-Sport 2.0 16V Aut.(Hybrid);32000 Gasolina
Lexus;UX-250h F-Sport 2.0 16V Aut.(Hybrid);2020 Gasolina
Lexus;UX-250h F-Sport 2.0 16V Aut.(Hybrid);2019 Gasolina
Mercedes-Benz;A 200 1.3 TB Hatch Aut.;2019 Gasolina
Lotus;Elan S-2 1.6 16V;1995 Gasolina
Mercedes-Benz;A 250 2.0 TB Launch Edition;2019 Gasolina
Lotus;Esprit S-4 2.2 16V;1995 Gasolina
Mercedes-Benz;E-500 Coupe Sport 5.5 V8 388cv 2p;ERRO
Mercedes-Benz;E-500 CGI Guard VR4 5.5 V8 4p;ERRO
Mercedes-Benz;E-500 CGI Guard VR4 4.7 V8 408cv 4p;ERRO
Mercedes-Benz;E-500 Avant. 5.0 V8 4p Aut. (Blindada);ERRO
Mercedes-Benz;E-500 Avangarde Executive 5.5 V8 388cv;ERRO
Mercedes-Benz;E-430 Touring Avantgarde;ERRO
Mercedes-Benz;E-430 Elegance;ERRO
Mercedes-Benz;E-430 Avantgarde;ERRO
Mercedes-Benz;E-43 AMG 4MATIC 3.0 V6 401cv Aut.;ERRO
Mercedes-Benz;E-420 Touring Avantgarde;ERRO
Mercedes-Benz;E-220 Classic/Touring 2.2;ERRO
Mercedes-Benz;E-200 Classic 2.0;ERRO
Mercedes-Benz;E-190 Classic;ERRO
Mercedes-Benz;E-190;ERRO
Mercedes-Benz;CLK-320 Sport;ERRO
Mercedes-Benz;CLK-320 Elegance Cabriolet;ERRO
Mercedes-Benz;CLK-320 Elegance;ERRO
Mercedes-Benz;CLK-320 AvantGarde Cabriolet;ERRO
Mercedes-Benz;CLK-320 AvantGarde;ERRO
Mercedes-Benz;CLK-230 Kompressor;ERRO
Mercedes-Benz;CLK-230 Cabriolet Kompressor;ERRO
Mercedes-Benz;CLC 200 Kompressor 1.8 184cv Aut.;ERRO
Mercedes-Benz;Classic 6.0;ERRO
Mercedes-Benz;Classe R 500 L 5.5 V8 388cv Aut.;ERRO
Mercedes-Benz;Classe R 500 5.0 V8 306cv Aut.;ERRO
Mercedes-Benz;Classe B 200 CGI 1.6 TB/Flex Aut.;ERRO
Mercedes-Benz;Classe B 200 CGI 1.6 TB Sport 156cv Aut;ERRO
Mercedes-Benz;Classe B 200 2.0 Turbo 193cv Aut.;ERRO
Mercedes-Benz;Classe B 200 2.0 136cv Aut.;ERRO
Mercedes-Benz;Classe B 180 1.7 116cv Aut.;ERRO
Mercedes-Benz;Classe A 160 Classic Semi-Aut.;ERRO
Mercedes-Benz;CLA-45 S AMG 4MATIC CGI 2.0 TB Aut.;ERRO
Mercedes-Benz;CLA-45 AMG 4MATIC CGI 2.0 TB Aut.;ERRO
Mercedes-Benz;C-350 Touring AvantGarde 3.5 24V 272cv;ERRO
Mercedes-Benz;C-350 Sportcoupé 3.5 24V  272cv;ERRO
Mercedes-Benz;C-350 Sport 3.5 V6 272cv;ERRO
Mercedes-Benz;C-350 CGI Sport 3.5 306cv Aut.;ERRO
Mercedes-Benz;C-350 Avantgarde/ Elegance 3.5 V6 272cv;ERRO
Mercedes-Benz;C-320 Touring 3.2 V6 18v 4p Aut.;ERRO
Mercedes-Benz;C-320 Elegance 3.2 V6 24v 4p Aut.;ERRO
Mercedes-Benz;C-320 AvantGarde 3.2 V6 24v 4p Aut.;ERRO
Mercedes-Benz;C-300 Sport 3.0 V6 231cv Aut.;ERRO
Mercedes-Benz;C-300 Sport 2.0 16V Aut.;ERRO
Mercedes-Benz;C-300 Estate Avantgarde 2.0 245cv Aut.;ERRO
Mercedes-Benz;C-300 Cabriolet 2.0 245/258cv Aut.;ERRO
Volvo;V70 Cross Country 2.4;ERRO
Volvo;V70 R 2.5 300cv AWD Aut.;ERRO
Volvo;V70 2.5;ERRO
Volvo;V60 T-6 R-DESIGN 3.0 AWD 4p;ERRO
Volvo;V60 T-6 R-DESIGN 2.0 FWD 4p;ERRO
Volvo;V60 T-5 R-DESING 2.0 5p;ERRO
Volvo;V60 T-5 MOMENTUM 2.0  5p;ERRO
Volvo;V60 T-5 KINETIC 2.0 245cv 5p;ERRO
Volvo;V60 T-4 MOMENTUM 2.0 190cv 5p;ERRO
Volvo;V60 T-4 KINETIC 2.0 190cv 5p;ERRO
Volvo;V50 T-5 2.5 220cv Aut.;ERRO
Volvo;S90 T-8  INSCRIPT 2.0 AWD 407cv Híbrido;ERRO
Volvo;S80 T-6 Executive ARM 2.8 24v;ERRO
Volvo;S80 T-6 Executive 2.8;ERRO
Volvo;S80 T6 2.8 BI-Turbo ARM;ERRO
Volvo;S80 T6 2.8 BI-Turbo;ERRO
Volvo;S80 4.4 V8 315cv AWD Aut.;ERRO
Volvo;S80 3.2 238cv Aut.;ERRO
Volvo;S80 2.9 ARM;ERRO
Volvo;S80 2.9;ERRO
Volvo;S70 T-5 2.3;ERRO
Volvo;S70 R Aut.;ERRO
Volvo;S70 R;ERRO
Volvo;S70 2.5 Aut.;ERRO
Volvo;S70 2.5;ERRO
Volvo;S60 T-8 R-DESIGN 2.0 407cv 4p Híbrido;ERRO
Volvo;S60 T8 POLESTAR 2.0 4p Híbrido;ERRO
Volvo;S60 T-6 R-DESIGN 3.0 AWD 4p;ERRO
Volvo;S60 T-6 R-DESIGN 2.0 306cv FWD 4p;ERRO
Volvo;S60 T-6 3.0 304cv AWD 4p;ERRO
Volvo;S60 T-5 R-DESIGN 2.0 240cv 4p;ERRO
Volvo;S60 T-5 MOMENTUM 2.0 245cv 4p;ERRO
Volvo;S60 T-5 KINETIC 2.0 245cv 4p;ERRO
Volvo;S60 T-5 INSCRIPTION 2.0 254cv 4p;ERRO
Volvo;S40 2.0 T;ERRO
Volvo;S40 2.0 Mec.;ERRO
Volvo;S40 2.0 Aut.;ERRO
Volvo;S40 1.8 Mec.;ERRO
Volvo;S40 1.8 Aut.;ERRO
Volvo;C70 Cupê;ERRO
Volvo;C70 Cabriolet;ERRO
Volvo;C30 T-5 R-DESIGN 2.5 230cv Aut.;ERRO
Volvo;C30 T-5 2.5 230cv Mec.;ERRO
Volvo;C30 T-5 2.5 220/ 230cv Aut.;ERRO
Volvo;C30 2.4 170cv Aut;ERRO
Volvo;C30 2.0 145cv;ERRO
Volvo;960 Sedan;ERRO
Volvo;940 Turbo/ SW Turbo 3.0;ERRO
Volvo;850 TURBO 20V/ R Turbo 2.3;ERRO
Subaru;Outback 2.5 4x4 Mec.;ERRO
Subaru;Outback 2.5 4x4 Aut.;ERRO
Subaru;Legacy SW 2.2;ERRO
Subaru;Legacy GX TW 2.5 4x4 Mec;ERRO
Subaru;Legacy GX TW 2.5 4x4 Aut.;ERRO
Subaru;Legacy GX TW 2.2 4x4 Mec.;ERRO
Subaru;Legacy GX TW 2.2 4x4 Aut.;ERRO
Subaru;Legacy GX 2.5 4x4 Mec.;ERRO
Subaru;Legacy GX 2.5 4x4 Aut.;ERRO
Subaru;Legacy GX 2.2 4x4;ERRO
Subaru;Legacy GT 2.5  16V 280cv Aut.;ERRO
Subaru;Legacy GL/ GLS 2.0 Aut.;ERRO
Subaru;Legacy GL TW 2.0 4x4 Mec.;ERRO
Subaru;Legacy GL TW 2.0 4x4 Aut.;ERRO
Subaru;Impreza SD WRX 2.5 16V TB 4x4 4p;ERRO
Subaru;Impreza SD WRX 2.0 16V TB 4x4;ERRO
Subaru;Impreza SD WRX 2.0 16V TB 4x4 Aut.;ERRO
Subaru;Impreza SD GX 2.0 16v 4x4 4p Aut.;ERRO
Subaru;Impreza SD RX 2.0 4x4;ERRO
Subaru;Impreza SD 2.0/2.0i-S AWD Aut.;ERRO
Subaru;Impreza SD 2.0 16V 160cv Aut.;ERRO
Subaru;Impreza GT 2.0 Turbo;ERRO
Subaru;Impreza GL 4x4 2.0 16V;ERRO
Subaru;Impreza GL 4x4 1.8 16V;ERRO
Subaru;Impreza GL 2.0 4x4 Mec.;ERRO
Subaru;Impreza GL 2.0 4x4 Aut.;ERRO
Subaru;Impreza GL 2.0 4x2 Mec.;ERRO
Troller;T-4 TRAIL 4x4 3.2 Tdi Cap. Ríg. Diesel;ERRO
Troller;T-4 DESERT STORM 4x4 3.0 TB Int Diesel;ERRO
Troller;T-4 BOLD 4x4 3.2 Tdi Cap. Rígida Diesel;ERRO
Troller;T-4 4x4 3.2 TGV tdi Cap. Rígida Diesel;ERRO
Troller;T-4 4x4 3.2 Tdi Cap.Rígida Die. Aut.;ERRO
Troller;T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel;ERRO
Troller;T-4 4x4 3.0 TB Int. Cap. Rígida Diesel;ERRO
Troller;T-4 4x4 3.0 TB Int. Cap. Lona Diesel;ERRO
Troller;T-4 4x4 2.8 TB Int. Cap. Rígida Diesel;ERRO
Troller;T-4 4x4 2.8 TB Int. Cap. Lona Diesel;ERRO
Troller;RF Esport T-4 4x4 2.0 Cap. Rígida;ERRO
Troller;RF Esport T-4 4x4 2.0 Cap. Lona;ERRO
Troller;RF Esport 4x4 2.0;ERRO
Troller;PANTANAL 3.0 TDI Elet. 4x4 CS Diesel;ERRO
Troller;PANTANAL 3.0 TDI Elet. 4x2 CS Diesel;ERRO
Pontiac;Trans-Sport SE 3.1;ERRO
Pontiac;Trans-AM 5.7 V8;ERRO
Peugeot;RCZ 1.6 Turbo 16V 2p Aut.;ERRO
Peugeot;Partner Furgão 1.8 3p;ERRO
Peugeot;Partner Furgão 1.6 16V/ 1.6 16V Flex 3p;ERRO
Peugeot;Partner  VAN ESCAPADE 1.6 Flex 16V 5p;ERRO
Peugeot;Boxer 2.5 Diesel;ERRO
Peugeot;Boxer 2.3 Minibus 15/16L TB Diesel.;ERRO
Peugeot;Boxer 2.3 LH Executive 15/16L TB Diesel;ERRO
Peugeot;Boxer 2.3 Furg.TB Dies. Méd/ LongoT.Alto;ERRO
Peugeot;Boxer 2.3 Furg.TB Dies. Curto/Médio;ERRO
Peugeot;807 2.0 16V 138cv 5p Aut.;ERRO
Peugeot;806 SV 2.0 Turbo;ERRO
Peugeot;806 ST Turbo;ERRO
Peugeot;607 Sedan 3.0 V6;ERRO
Peugeot;605 SV-3 3.0 V6 24V;ERRO
Peugeot;605 SV 3.0 Aut.;ERRO
Peugeot;605 SRi/ SLi 2.0;ERRO
Peugeot;605 SRi 3.0;ERRO
Peugeot;407 SW Allure 2.0 16V 5p Aut.;ERRO
Peugeot;407 SW Feline 3.0 V6 211cv 5p Aut.;ERRO
Peugeot;407 SW 3.0 V6 211cv 5p Aut.;ERRO
Peugeot;407 SW 2.0 16V 5p Aut.;ERRO
Peugeot;407 Sedan 3.0 V6 211cv 4p Aut.;ERRO
Peugeot;407 Sedan 2.0 16V  138cv 4p Aut.;ERRO
Peugeot;407 Sed. Griffe 3.0 V6 211cv 4p Aut.;ERRO
Peugeot;407 Sed. Feline 3.0 V6 211cv 4p Aut.;ERRO
Peugeot;407 Sed. Allure 2.0 16V 4p Aut.;ERRO
Peugeot;406 SVE 3.0 24V;ERRO
Peugeot;406 SVA 3.0 24V;ERRO
Peugeot;406 SV 2.0 16V;ERRO
Peugeot;406 ST 2.0 16V  Mec;ERRO
Peugeot;406 ST/ SVA 2.0 16V Aut;ERRO
Peugeot;406 Sedan 3.0 V6 24V;ERRO
Peugeot;406 Sedan 2.0 Mec.;ERRO
Peugeot;406 Sedan 2.0 Aut.;ERRO
Peugeot;406 Familiale 2.0 16V Mec.;ERRO
Peugeot;406 Familiale 2.0 16V Aut.;ERRO
Peugeot;406 Cupê 3.0 24V Mec.;ERRO
Peugeot;308 Feline 2.0 Flex 16V 5p Aut.;ERRO
Peugeot;308 CC Roland Garros 1.6 Turbo16V 2p Aut;ERRO
Peugeot;308 CC 1.6 Turbo 16V 2p Aut.;ERRO
Peugeot;308 Business 1.6 Turbo Flex 16V 5p Aut.;ERRO
Peugeot;308 Bus. Pro 1.6 TB Flex 5p Aut.(PCD);ERRO
Peugeot;308 Allure 2.0 Flex 16V 5p Mec.;ERRO
Peugeot;308 Allure 1.6 Turbo Flex 16V 5p Aut.;ERRO
Peugeot;308 Allure 2.0 Flex 16V 5p Aut.;ERRO
Peugeot;308 Allure 1.6 Flex 16V 5p Mec.;ERRO
Peugeot;308 Active 1.6 Flex 16V 5p mec.;ERRO
Peugeot;307 SW Feline 2.0 16V 5p Aut.;ERRO
Peugeot;307 SW Allure 2.0 16V 5p Mec.;ERRO
Peugeot;307 SW Allure 2.0 16V 5p Aut.;ERRO
Peugeot;307 SW 2.0 16V 5p Aut.;ERRO
Peugeot;307 SW 2.0 16V 138cv 5p Mec.;ERRO
Peugeot;307 Soleil/ Presence 1.6/1.6 Flex 16V 5p;ERRO
Peugeot;307 Sed.Feline/Griff 2.0/2.0 Flex 4p Aut;ERRO
Peugeot;307 Sed. Presence 2.0 Flex 16V 5p Aut.;ERRO
Peugeot;307 Sed. Presence 1.6 Flex 16V 4p;ERRO
Peugeot;307 Sed. Feline 2.0/2.0 Flex 16V 4p Mec.;ERRO
Peugeot;307 Rallye 2.0 16V 138cv 5p Aut.;ERRO
Peugeot;307 Rallye 2.0 16V 138cv 5p;ERRO
Peugeot;307 Rallye 1.6 16V 110cv 5p;ERRO
Peugeot;306 Soleil 1.8 16V  4p;ERRO
Peugeot;306 Si/ SL 1.8;ERRO
Peugeot;306 Selection Sedan 1.8 16V;ERRO
Peugeot;306 Selection Hatch 1.8 16V;ERRO
Peugeot;306 S16 2.0 3p;ERRO
Peugeot;306 Rallye 1.8 16V;ERRO
Peugeot;306 Passion Sedan 1.8 16V;ERRO
Peugeot;306 Passion 1.8 16V;ERRO
Peugeot;306 GTi 2.0 16V;ERRO
Peugeot;306 Cabriolet 2.0;ERRO
Peugeot;306 Cabriolet 1.8/ Mi 16V;ERRO
Peugeot;208 Allure 1.6 Flex 16V 5p Aut.;ERRO
Peugeot;208 Allure 1.5 Flex 8V 5p;ERRO
Peugeot;208 Allure 1.2 Flex 12V 5p Mec.;ERRO
Peugeot;208 Active/Active Pack 1.5 Flex 8V 5p;ERRO
Peugeot;208 Active Pack 1.6 Flex 16V 5p Aut.;ERRO
Peugeot;208 Active Pack 1.2 Flex 12V 5p Mec.;ERRO
Peugeot;208 Active 1.6 Flex 16V 5p Aut.;ERRO
Peugeot;208 Active 1.2 Flex 12V 5p Mec.;ERRO
Peugeot;207 XS 1.6 Flex 16V 5p Aut.;ERRO
Peugeot;207 XS 1.6 Flex 16V 5p;ERRO
Peugeot;207 XS 1.6 Flex 16V 3p;ERRO
Peugeot;207 XR Sport 1.4 Flex 8V 5p;ERRO
Peugeot;207 XR Sport 1.4 Flex 8V 3p;ERRO
Peugeot;207 XR 1.4 Flex 8V 5p;ERRO
Peugeot;207 XR 1.4 Flex 8V 3p;ERRO
Peugeot;207 X-Line 1.4 Flex 8V 5p;ERRO
Peugeot;207 X-Line 1.4 Flex 8V 3p;ERRO
Peugeot;207 SW XS 1.6 Flex 16V 5p Aut.;ERRO
Peugeot;207 SW XR Sport 1.4 Flex 8V 5p;ERRO
Peugeot;207 SW XR 1.4 Flex 8V 5p;ERRO
Peugeot;207 SW ESCAPADE 1.6 16V Flex 5p;ERRO
Peugeot;206 SW Feline 1.6/ 1.6 Flex 16V 5p;ERRO
Peugeot;206 SW ESCAPADE 1.6 16V Flex 5p;ERRO
Peugeot;206 SW Automatic (feline)1.6 Flex 16V 5p;ERRO
Peugeot;206 Soleil/Quiksilver 1.6 16V 110cv 3p;ERRO
Peugeot;206 Soleil/Quiksilver 1.0 16V 3p;ERRO
Peugeot;206 Soleil 1.6 5p;ERRO
Peugeot;206 Soleil 1.6 3p;ERRO
Peugeot;206 Soleil 1.6 16v 110cv 5p;ERRO
Peugeot;206 Soleil 1.0 16v 5p;ERRO
Peugeot;206 Sensation 1.4 Flex 8V 5p;ERRO
Peugeot;206 Sensation 1.4 Flex 8V 3p;ERRO
Peugeot;206 Selection/ Sensation 1.0 16v 5p;ERRO
Peugeot;206 Selection/ Sensation 1.0 16v 3p;ERRO
Peugeot;206 Automatic (feline)1.6 Flex 16V 5p;ERRO
Peugeot;206 Allure 1.6 Flex 16V 5p;ERRO
Peugeot;206 Allure 1.6 Flex 16V 3p;ERRO
Peugeot;205 XSi/ Junior 1.4 3p;ERRO
Peugeot;205 GTi 1.4;ERRO
Peugeot;205 CTi Cabriolet 1.4;ERRO
Peugeot;205 CJ Cabriolet;ERRO
Peugeot;2008 Style 1.6 Flex 16V 5p Aut.;ERRO
Peugeot;2008 Griffe 1.6 Turbo Flex 16V 5p Mec.;ERRO
Peugeot;2008 Griffe 1.6 Turbo Flex 16V 5p Aut.;ERRO
Peugeot;2008 Griffe 1.6 Flex 16V 5p Mec.;ERRO
Peugeot;2008 Griffe 1.6 Flex 16V 5p Aut.;ERRO
Peugeot;2008 Crossway 1.6 Flex 16V 5p Aut.;ERRO
Peugeot;2008 Allure Pack Bus. 1.6 Flex Aut.(PCD);ERRO
Peugeot;2008 Allure Pack 1.6 Flex 16V Aut.;ERRO
Peugeot;2008 Allure Bus. 1.6 Flex 5p Aut.(PCD);ERRO
Peugeot;2008 Allure 1.6 Flex 16V 5p Mec.;ERRO
Peugeot;2008 Allure 1.6 Flex 16V 5p Aut.;ERRO
Peugeot;106 XT;ERRO
Peugeot;106 XN 3p e 5p;ERRO
Peugeot;106 Soleil 1.0 5p;ERRO
Peugeot;106 Soleil 1.0 3p;ERRO
Maserati;Quattroporte Evolucione Aut.;ERRO
Maserati;Levante Trofeo 3.8 V8 590cv Aut.;ERRO
Maserati;Levante S 3.0 V6 430cv Aut.;ERRO
Maserati;Levante 3.0 V6 350cv Aut.;ERRO
Maserati;GranTurismo S 4.7 V8 32V/ MC Line;ERRO
Maserati;GranTurismo MC Stradale 4.7 V8 32V 450cv;ERRO
Maserati;GranTurismo 4.2 V8 32V 405cv;ERRO
Maserati;GranSport Spyder 4.2 V8 32V 400cv;ERRO
Maserati;GranSport 4.2 V8 32V 400cv;ERRO
Maserati;GranCabrio 4.7 V8 32V 440cv;ERRO
Maserati;Gran Turismo Sport 4.7 V8 32V 460cv;ERRO
Maserati;Ghibli S Q4 3.0 V6 Aut.;ERRO
MINI;COOPER S BAYSWATER 1.6 Aut.;ERRO
MINI;COOPER S 2.0 Turbo 16V 5p Aut.;ERRO
MINI;COOPER S 2.0 Turbo 16V 3p Mec.;ERRO
MINI;COOPER S 1.6 Aut.;ERRO
MINI;COOPER S 2.0 Turbo 16v 3p Aut.;ERRO
MINI;COOPER ROADSTER S 1.6 Aut.;ERRO
MINI;COOPER ROADSTER John Works 1.6 Aut.;ERRO
MINI;COOPER ROADSTER 1.6 Aut.;ERRO
MINI;COOPER PACEMAN S John Works ALL4 1.6 Aut;ERRO
MINI;COOPER PACEMAN S ALL4 1.6 16V Aut.;ERRO
MINI;COOPER PACEMAN S 1.6 16V 184cv Aut.;ERRO
MINI;COOPER John Works GP3 2.0 Turbo 3p Aut.;ERRO
MINI;COOPER John Works 2.0 Turbo 3p Aut.;ERRO
MINI;COOPER John Works 1.6 Mec.;ERRO
MINI;COOPER John Works 1.6 Aut.;ERRO
MINI;COOPER COUPE S 1.6 Aut.;ERRO
MINI;COOPER COUPE John Works 1.6 Aut.;ERRO
MINI;COOPER COUPE 1.6 Aut.;ERRO
MINI;COOPER Countryman S E ALL4 1.5  Híbrido;ERRO
MINI;COOPER Countryman S ALL4 2.0 Turbo Aut.;ERRO
MINI;COOPER Countryman S ALL4 1.6 Aut.;ERRO
MINI;COOPER 1.6 Mec.;ERRO
MINI;COOPER 1.6 Aut.;ERRO
MINI;COOPER 1.5 Turbo 12V 5p Aut.;ERRO
MINI;COOPER 1.5 Turbo 12V 3p Aut.;ERRO
Mahindra;SUV 2.2 4x4 (diesel) Mec.;ERRO
Mahindra;SCORPIO GLX SUV 2.6 TB Diesel CRDe 4WD;ERRO
Mahindra;SCORPIO 2.6 CS/ Chassi TB Dies. CRDe 4x4;ERRO
Mahindra;SCORPIO 2.6 CD TB Diesel CRDe 4x4;ERRO
Mahindra;PIK-UP CS 2.2 4X4 (diesel) Mec.;ERRO
Mahindra;PIK-UP CS 2.2 4X2 (diesel) Mec.;ERRO
Mahindra;PIK-UP CD 2.2 4X4 (diesel) Mec.;ERRO
Mahindra;PIK-UP CD 2.2 4X2 (diesel) Mec.;ERRO
Mercury;Mystique GS 2.5 V6 Mec.;ERRO
Mercedes-Benz;Sprinter 515 Chassi L. 2.2  Diesel;ERRO
Mercedes-Benz;Sprinter 515 Chassi E. L. 2.2 Diesel;ERRO
Mercedes-Benz;Sprinter 416 VAN L. T.B. 16L 2.2 Diesel;ERRO
Mercedes-Benz;Sprinter 416 VAN L. T.B. 10L 2.2 Diesel;ERRO
Mercedes-Benz;Sprinter 416 VAN L. T.A. 16L 2.2 Diesel;ERRO
Mercedes-Benz;Sprinter 416 VAN L. T.A. 10L 2.2 Diesel;ERRO
Mercedes-Benz;Sprinter 416 Furgão Longo T.B. 2.2 Dies.;ERRO
Mercedes-Benz;Sprinter 416 Furgão Longo T.A. 2.2 Dies.;ERRO
Mercedes-Benz;Sprinter 416 Furgão E.L. T. A. 2.2 Dies.;ERRO
Mercedes-Benz;Sprinter 416 Furgão Curto T.B. 2.2 Dies.;ERRO
Mercedes-Benz;Sprinter 416 F. Vidrado L. T.A. 2.2 Die.;ERRO
Mercedes-Benz;Sprinter 416 F. Vidrado E.L T.A. 2.2 Die;ERRO
Mercedes-Benz;Sprinter 416 Chassi Longo T.B. 2.2 Dies.;ERRO
Mercedes-Benz;Sprinter 415 VAN Standard T.B. 2.2 Dies.;ERRO
Mercedes-Benz;Sprinter 415 VAN Standard T.A. 2.2 Dies.;ERRO
Mercedes-Benz;Sprinter 314 Chassi E.L T.B. 2.2 Dies.;ERRO
Mercedes-Benz;Sprinter 313 VAN Street Std. 16L. Dies.;ERRO
Mercedes-Benz;Sprinter 313 VAN Street Luxo 16L. Dies.;ERRO
Mercedes-Benz;Sprinter 313 VAN Std. 2.2 129cv 16L Dies;ERRO
Mercedes-Benz;Sprinter 313 VAN Std. 2.2 129cv 13L.Dies;ERRO
Mercedes-Benz;Sprinter 313 VAN Luxo 2.2 129cv 16L Dies;ERRO
Mercedes-Benz;Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies;ERRO
Mercedes-Benz;Sprinter 313 VAN Exec 2.2 Mec/S-Aut Dies;ERRO
Mercedes-Benz;Sprinter 313 Furgão Longo T. Alto Diesel;ERRO
Mercedes-Benz;Sprinter 313 Furgão Longo 2.2 129cv Dies;ERRO
Mercedes-Benz;Sprinter 313 Furgão Ex. Longo T. A. Die.;ERRO
Mercedes-Benz;Sprinter 313 Furgão Curto 2.2 129cv Dies;ERRO
Mercedes-Benz;Sprinter 313 Chassi Longo 2.2 Diesel;ERRO
Mercedes-Benz;Sprinter 313 Chassi 2.2 129cv Diesel;ERRO
Mercedes-Benz;Sprinter 313  Chassi Ex. Longo 2.2 Dies.;ERRO
Mercedes-Benz;Sprinter 312-D Chassi Diesel;ERRO
Mercedes-Benz;Sprinter 312 Van Street Std. 15Lug.Dies.;ERRO
Mercedes-Benz;Sprinter 312 Van Street Luxo 15Lug.Dies.;ERRO
Mercedes-Benz;Sprinter 312 Van Std Lotação 16lug. Dies;ERRO
Mercedes-Benz;Sprinter 312 Van Std 12lug. Diesel;ERRO
Mercedes-Benz;Sprinter 311 Street Luxo 2.2 16Lug. Dies;ERRO
Mercedes-Benz;Sprinter 311 Furgão Longo Teto alto Dies;ERRO
Mercedes-Benz;Sprinter 311 Furgão Longo 2.2  Dies;ERRO
Mercedes-Benz;Sprinter 311 Furgão E.Longo T.Alto Dies.;ERRO
Mercedes-Benz;Sprinter 311 Furgão Curto 2.2 Dies;ERRO
Mercedes-Benz;Sprinter 311 Chassi E. Longa 2.2 Diesel;ERRO
Mercedes-Benz;Sprinter 311 Chassi 2.2 Diesel;ERRO
Mercedes-Benz;Sprinter 310 Van Std. 9Lug. 2.5 Diesel;ERRO
Mercedes-Benz;Sprinter 310 Van Std 12e14L/Luxo 9L.Dies;ERRO
Mercedes-Benz;Sprinter 310 Van Luxo/Exec. 12/14L Dies.;ERRO
Mercedes-Benz;Sprinter 310 Van Exec. 9Lug. Diesel;ERRO
Mercedes-Benz;Sprinter 310 Pick-Up Diesel;ERRO
Mercedes-Benz;Sprinter 310 Chassi Diesel;ERRO
Mercedes-Benz;Sprinter 310 Furgão 2.5 Diesel;ERRO
Mercedes-Benz;SLS-63 AMG Roadster 6.3 V8 Aut.;ERRO
Mercedes-Benz;SLS-63 AMG 6.2 V8 Aut.;ERRO
Mercedes-Benz;SLS-63 AMG 6.2 8V Black Series Aut.;ERRO
Mercedes-Benz;SLK-55 AMG V8 24V;ERRO
Mercedes-Benz;SLK-350 3.5 V6/SLK-350 CGI;ERRO
Mercedes-Benz;SLK-320 3.2 218cv;ERRO
Mercedes-Benz;SLK-300 2.0 Turbo 245cv Aut.;ERRO
Mercedes-Benz;SLK-250 CGI 1.8 16V 204cv Aut.;ERRO
Mercedes-Benz;SE-500;ERRO
Mercedes-Benz;S-65 L AMG 6.0 V12 630cv Aut.;ERRO
Mercedes-Benz;S-65 AMG Coupe 6.0 Bi-TB V12 630cv Aut.;ERRO
Mercedes-Benz;S-65 AMG 6.0 V12 612cv Aut;ERRO
Mercedes-Benz;S-63 L AMG 6.2 V8/5.5 V8 Bi-TB Aut;ERRO
Mercedes-Benz;S-63 Coupe AMG 5.5 V8 Bi-Turbo Aut.;ERRO
Mercedes-Benz;S-63 Coupe AMG 4MATIC 4.0 V8 Bi-TB Aut.;ERRO
Mercedes-Benz;S-63 Cabriolet AMG 5.5 V8 Bi-Turbo Aut.;ERRO
Mercedes-Benz;S-63 AMG 6.2 V8 525cv Aut;ERRO
Mercedes-Benz;S-63 AMG 5.5 V8 BI-TURBO Aut.;ERRO
Mercedes-Benz;S-600/ S-600 C Classic 6.0;ERRO
Mercedes-Benz;S-600 L/ L Classic/ Wagon Classic 6.0;ERRO
Mercedes-Benz;S-560L 4.0 Bi-Turbo V8 469cv Aut.;ERRO
Mercedes-Benz;S-55 AMG V8 24V 364cv/ 500cv;ERRO
Mercedes-Benz;ML-350 Sport 3.0 V6 258cv 4X4 Diesel;ERRO
